molecule_chembl_id,canonical_smiles,standard_value
CHEMBL3688630,CC#CCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(CF)N=C(N)O[C@@H]4C[C@@H]43)c2)cn1,2.2
CHEMBL3688631,Cc1c(C(=O)Nc2ccc(F)c([C@@]3(CF)N=C(N)O[C@@H]4C[C@@H]43)c2)nc2ccc(Cl)cn12,189.0
CHEMBL3688632,Cc1cc(C(F)F)cnc1C(=O)Nc1ccc(F)c([C@@]2(CF)N=C(N)O[C@@H]3C[C@@H]32)c1,63.8
CHEMBL3688633,NC1=N[C@](CF)(c2cc(NC(=O)c3cc4ccccc4cn3)ccc2F)[C@H]2C[C@H]2O1,499.5
CHEMBL3688634,CC#CCOc1ccc(C(=O)Nc2ccc(F)c([C@@]3(CF)N=C(N)O[C@@H]4C[C@@H]43)c2)nc1,8.9
CHEMBL3688635,N#Cc1ccc(C(=O)Nc2cnc(F)c([C@@]3(CF)N=C(N)O[C@@H]4C[C@@H]43)c2)nc1,145.5
CHEMBL3688636,C#CCOc1ccc(C(=O)Nc2ccc(F)c([C@@]3(CF)N=C(N)O[C@@H]4C[C@@H]43)c2)nc1,27.4
CHEMBL3688637,C#CCOc1cnc(C(=O)Nc2cnc(F)c([C@@]3(CF)N=C(N)O[C@@H]4C[C@@H]43)c2)cn1,9.4
CHEMBL3688638,NC1=N[C@](CF)(c2cc(NC(=O)c3nn(C(F)F)cc3Cl)cnc2F)[C@H]2C[C@H]2O1,57.8
CHEMBL3688639,NC1=N[C@](c2cccc(NC(=O)c3ccc(Cl)cn3)c2)(C(F)(F)F)[C@@H]2C[C@@H]2O1,150.0
CHEMBL3688640,Cc1cc(OC(F)F)cnc1C(=O)Nc1ccc(Cl)c(C2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,90.8
CHEMBL3688641,CC#CCOc1cnc(C(=O)Nc2ccc(Cl)c([C@]3(C(F)F)N=C(N)O[C@H]4C[C@H]43)c2)cn1,3.9
CHEMBL3688642,NC1=N[C@@](c2cc(NC(=O)c3ncc(Cl)cc3Cl)ccc2Cl)(C(F)F)[C@H]2C[C@H]2O1,12.6
CHEMBL3688643,Cc1cc(OC(F)F)cnc1C(=O)Nc1ccc(Cl)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,46.9
CHEMBL3688644,Cc1cc(OC(F)F)cnc1C(=O)Nc1ccc(Cl)c([C@]2(C(F)F)N=C(N)O[C@H]3C[C@H]32)c1,2415.0
CHEMBL3688645,NC1=N[C@@](c2cc(NC(=O)c3ccc(Br)cn3)ccc2Cl)(C(F)F)[C@H]2C[C@H]2O1,9.3
CHEMBL3688646,CC#CCOc1cnc(C(=O)Nc2ccc(Cl)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)cn1,1.7
CHEMBL3688647,Cc1cc(C(F)(F)F)cnc1C(=O)Nc1ccc(Cl)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,15.1
CHEMBL3688648,NC1=N[C@](c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)(C(F)(F)F)[C@@H]2C[C@@H]2O1,861.0
CHEMBL3688649,C#CCOc1cnc(C(=O)Nc2ccc(Cl)c([C@]3(C(F)F)N=C(N)O[C@H]4C[C@H]43)c2)cn1,6.3
CHEMBL3688650,NC1=N[C@](c2cc(NC(=O)c3nn(C(F)F)cc3Cl)ccc2Cl)(C(F)F)[C@@H]2C[C@@H]2O1,18.8
CHEMBL3688651,C#CCOc1cnc(C(=O)Nc2ccc(Cl)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)cn1,2.7
CHEMBL3688652,Cc1cc(C#N)cnc1C(=O)Nc1ccc(Cl)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,18.4
CHEMBL3688653,NC1=N[C@@](c2cc(NC(=O)c3nn(C(F)F)cc3Cl)ccc2Cl)(C(F)F)[C@H]2C[C@H]2O1,10.5
CHEMBL3688654,COc1cnc(C(=O)Nc2ccc(Cl)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)cn1,89.5
CHEMBL3688655,N#Cc1cnc(C(=O)Nc2ccc(F)c([C@]3(CF)N=C(N)O[C@H]4C[C@H]43)c2)c(Cl)c1,46.9
CHEMBL3688656,N#Cc1cnc(C(=O)Nc2ccc(F)c([C@@]3(CF)N=C(N)O[C@@H]4C[C@@H]43)c2)c(Cl)c1,41.9
CHEMBL3688657,COc1cnc(C(=O)Nc2ccc(F)c([C@@]3(CF)N=C(N)O[C@@H]4C[C@@H]43)c2)c(Cl)c1,34.1
CHEMBL3688658,NC1=N[C@@](CF)(c2cc(NC(=O)c3ccc(Cl)cn3)cnc2F)[C@@H]2C[C@@H]2O1,11950.0
CHEMBL3688659,NC1=N[C@](CF)(c2cc(NC(=O)c3ccc(Cl)cn3)cnc2F)[C@H]2C[C@H]2O1,165.0
CHEMBL3688660,C#CCOc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)nc1,16.4
CHEMBL3688661,CC#CCOc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)nc1,5.7
CHEMBL3688662,Cc1cc(C(F)F)cnc1C(=O)Nc1cnc(F)c([C@@]2(CF)N=C(N)O[C@@H]3C[C@@H]32)c1,283.0
CHEMBL3688663,NC1=N[C@](CF)(c2cc(NC(=O)c3ccc(Br)cn3)cnc2F)[C@H]2C[C@H]2O1,125.5
CHEMBL3688664,NC1=N[C@@](c2cc(NC(=O)c3ccc(OCC(F)(F)F)cn3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,104.0
CHEMBL3688665,Cc1cc(OC(F)F)cnc1C(=O)Nc1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,37.7
CHEMBL3688666,NC1=N[C@@](c2cc(NC(=O)c3cnc(OC(F)F)cn3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,21.4
CHEMBL3688667,NC1=N[C@@](c2cc(NC(=O)C3CCCCC3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,40000.0
CHEMBL3688668,COCC(=O)Nc1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,821.0
CHEMBL3688669,NC1=N[C@@](c2cc(NC(=O)CC3CCCCC3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,40000.0
CHEMBL3688670,NC1=N[C@@](c2cc(NC(=O)C3CCOCC3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,40000.0
CHEMBL3688671,NC1=N[C@@](c2cc(NC(=O)C3=CCCCC3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,24421.0
CHEMBL3688672,NC1=N[C@@](c2cc(NC(=O)[C@H]3CCCO3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,5370.0
CHEMBL3688673,NC1=N[C@@](c2cc(NC(=O)C3(c4ccc(Cl)cc4)CC3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,40000.0
CHEMBL3688674,NC1=N[C@@](c2cc(NC(=O)C3(c4ccc(Cl)cc4)CCC3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,40000.0
CHEMBL3688675,COCCC(=O)Nc1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,25543.0
CHEMBL3688676,Cn1cc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)ccc1=O,40486.0
CHEMBL3688677,Cn1ccc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)cc1=O,40000.0
CHEMBL3688678,NC1=N[C@@](c2cc(NC(=O)c3ccc(OCC#CC4CC4)cn3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,21.8
CHEMBL3688679,NC1=N[C@@](c2cc(NC(=O)CC(F)(F)F)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,4700.0
CHEMBL3688680,C[C@H](C(=O)Nc1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1)c1ccc(Cl)cc1,40000.0
CHEMBL3688681,NC1=N[C@@](c2cc(NC(=O)[C@@H]3CCOC3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,34304.0
CHEMBL3688682,CC(C)(C)OCC(=O)Nc1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,40000.0
CHEMBL3688683,COCCOCC(=O)Nc1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,40000.0
CHEMBL3688684,NC1=N[C@@](c2cc(NC(=O)COc3ccccc3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,6660.0
CHEMBL3688685,CO[C@H](C)C(=O)Nc1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,1840.0
CHEMBL3688686,NC1=N[C@@](c2cc(NC(=O)C3CC(=O)C3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,20054.0
CHEMBL3688687,C[C@H](C#N)Oc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)nc1,659.5
CHEMBL3688688,NC1=N[C@@](c2cc(NC(=O)C3CC3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,5170.0
CHEMBL3688689,NC1=N[C@@](c2cc(NC(=O)c3cnc(Cl)cn3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,37.0
CHEMBL3688690,NC1=N[C@@](c2cc(NC(=O)C#Cc3ccccc3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,245.5
CHEMBL3688691,NC1=N[C@@](c2cccc(NC(=O)c3ccc(Cl)cn3)c2)(C(F)F)[C@H]2C[C@H]2O1,525.0
CHEMBL3688692,NC1=N[C@](c2cccc(NC(=O)c3ccc(Cl)cn3)c2)(C(F)F)[C@@H]2C[C@@H]2O1,35904.0
CHEMBL3688693,Cc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)cn1,817.0
CHEMBL3688694,NC1=N[C@@](c2cc(NC(=O)c3ncc(Br)cn3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,41.5
CHEMBL3688695,Cc1ccc(NC(=O)c2ccc(C#N)cn2)cc1[C@@]1(C(F)F)N=C(N)O[C@@H]2C[C@@H]21,93.6
CHEMBL3688696,NC1=N[C@](CF)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2Cl)[C@H]2C[C@H]2O1,66.9
CHEMBL3688697,NC1=N[C@@](CF)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2Cl)[C@@H]2C[C@@H]2O1,24087.0
CHEMBL3688698,COc1cnc(C(=O)Nc2ccc(Cl)c([C@@]3(CF)N=C(N)O[C@@H]4C[C@@H]43)c2)cn1,142.5
CHEMBL3688699,COc1cnc(C(=O)Nc2ccc(Cl)c([C@]3(CF)N=C(N)O[C@H]4C[C@H]43)c2)cn1,36330.0
CHEMBL3688700,NC1=N[C@](CF)(c2cc(NC(=O)c3ccc(Br)cn3)ccc2Cl)[C@H]2C[C@H]2O1,32.2
CHEMBL3688701,NC1=N[C@@](CF)(c2cc(NC(=O)c3ccc(Br)cn3)ccc2Cl)[C@@H]2C[C@@H]2O1,3605.0
CHEMBL3688702,N#Cc1ccc(C(=O)Nc2ccc(Cl)c([C@@]3(CF)N=C(N)O[C@@H]4C[C@@H]43)c2)nc1,56.8
CHEMBL3688703,N#Cc1ccc(C(=O)Nc2ccc(Cl)c([C@]3(CF)N=C(N)O[C@H]4C[C@H]43)c2)nc1,9510.0
CHEMBL3688704,C#CCOc1cnc(C(=O)Nc2ccc(Cl)c([C@@]3(CF)N=C(N)O[C@@H]4C[C@@H]43)c2)cn1,5.6
CHEMBL3688705,C#CCOc1cnc(C(=O)Nc2ccc(Cl)c([C@]3(CF)N=C(N)O[C@H]4C[C@H]43)c2)cn1,4780.0
CHEMBL3688706,NC1=N[C@](CF)(c2cc(NC(=O)c3ncc(Cl)cc3Cl)ccc2Cl)[C@H]2C[C@H]2O1,44.1
CHEMBL3688707,COc1ccc(C(=O)Nc2ccc(Cl)c([C@@]3(CF)N=C(N)O[C@@H]4C[C@@H]43)c2)nc1,195.5
CHEMBL3688708,Cc1cc(C#N)cnc1C(=O)Nc1ccc(Cl)c([C@@]2(CF)N=C(N)O[C@@H]3C[C@@H]32)c1,31.0
CHEMBL3688709,COc1cnc(C(=O)Nc2ccc(Cl)c([C@@]3(CF)N=C(N)O[C@@H]4C[C@@H]43)c2)c(Cl)c1,122.5
CHEMBL3688710,CC#CCOc1cnc(C(=O)Nc2ccc(Cl)c([C@@]3(CF)N=C(N)O[C@@H]4C[C@@H]43)c2)cn1,2.2
CHEMBL3688711,NC1=N[C@@](c2cc(NC(=O)c3cccc(Cl)n3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,1570.0
CHEMBL3688712,NC1=N[C@@](c2cc(NC(=O)c3cc(Cl)ccn3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,1930.0
CHEMBL3688713,CC(C)c1cccnc1C(=O)Nc1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,3345.0
CHEMBL3688714,CC(C)c1cc(Cl)cnc1C(=O)Nc1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,305.0
CHEMBL3639875,NC1=N[C@@](c2cc(NC(=O)c3ncc(Br)cc3C(F)F)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,14.1
CHEMBL3688715,NC1=N[C@@](c2cc(NC(=O)c3ccc(-c4ccccc4)cn3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,1145.0
CHEMBL3688716,NC1=N[C@@](c2cc(NC(=O)c3ccccn3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,300.5
CHEMBL3688717,Cc1cccnc1C(=O)Nc1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,271.0
CHEMBL3688718,COc1cnc(C(=O)Nc2ccc(C)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)cn1,313.5
CHEMBL3688719,Cc1ccc(NC(=O)c2ccc(Cl)cn2)cc1[C@@]1(C(F)F)N=C(N)O[C@@H]2C[C@@H]21,90.3
CHEMBL3688720,NC1=N[C@](c2cc(NC(=O)c3ccc(Br)cn3)ccc2F)(C(F)F)[C@@H]2C[C@@H]2O1,4185.0
CHEMBL3688721,COc1cc(Cl)cnc1C(=O)Nc1ccc(Cl)c([C@@]2(CF)N=C(N)O[C@@H]3C[C@@H]32)c1,183.5
CHEMBL3688722,Cc1cc(NC(=O)c2ncc(C#N)cn2)cc([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1F,99.0
CHEMBL3688723,COc1cnc(C(=O)Nc2cc(C)c(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)cn1,30.5
CHEMBL3688724,COc1cnc(C(=O)Nc2cc(C)c(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)c(C)n1,141.5
CHEMBL3688725,COc1cnc(C(=O)Nc2ccc(Cl)c([C@@]3(CF)N=C(N)O[C@@H]4C[C@@H]43)c2)c(C)n1,352.5
CHEMBL3688726,Cc1cc(NC(=O)c2ncc(Cl)cc2F)cc([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1F,31.5
CHEMBL3688727,Cc1cc(Cl)cnc1C(=O)Nc1cc(C)c(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,30.0
CHEMBL3688728,COc1ccc(C(=O)Nc2cc(C)c(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)nc1,52.2
CHEMBL3688729,COc1cnc(C(=O)Nc2cc(C)c(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)c(C)c1,117.5
CHEMBL3688730,COc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)c(F)c1,41.9
CHEMBL3688731,COc1cc(F)cnc1C(=O)Nc1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,413.0
CHEMBL3688732,NC1=N[C@@](c2cc(NC(=O)c3ncc(Cl)cc3CF)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,17.7
CHEMBL3688733,Cc1cc(C#N)cnc1C(=O)Nc1cc(F)c(C)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,74.3
CHEMBL3688734,Cc1cc(C#N)cnc1C(=O)Nc1cc(F)c(C)c([C@]2(C(F)F)N=C(N)O[C@H]3C[C@H]32)c1,46.6
CHEMBL3688735,NC1=N[C@@](c2cc(NC(=O)c3ccc(OC(F)F)cn3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,37.7
CHEMBL3688736,C#Cc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)nc1,24.8
CHEMBL3688737,CC#Cc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)nc1,46.7
CHEMBL3688738,Cc1nc(OCC(F)(F)F)cnc1C(=O)Nc1cc(F)c(Cl)c([C@@]2(CF)N=C(N)O[C@@H]3C[C@@H]32)c1,93.6
CHEMBL3688739,C#CCOc1cnc(C(=O)Nc2cc(F)c(Cl)c([C@@]3(CF)N=C(N)O[C@@H]4C[C@@H]43)c2)cn1,2.8
CHEMBL3688740,C#CCOc1cnc(C(=O)Nc2cc(F)c(Cl)c([C@]3(CF)N=C(N)O[C@H]4C[C@H]43)c2)cn1,4070.0
CHEMBL3688746,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)N=C(N)O[C@H]4C[C@H]43)c2)cn1,10750.0
CHEMBL3693258,COc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)O[C@@H]4C[C@@H]43)c2)cn1,56.5
CHEMBL3688747,NC1=N[C@@](c2nc(NC(=O)c3ccc(Cl)cn3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,339.0
CHEMBL3688748,COc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)O[C@@H]4C[C@@H]43)n2)cn1,1990.0
CHEMBL3688749,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)N=C(N)O[C@H]4C[C@H]43)n2)cn1,40000.0
CHEMBL3688750,C[C@]1(c2nc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)O[C@@H]2C[C@@H]21,149.5
CHEMBL3688751,C[C@@]1(c2nc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)O[C@H]2C[C@H]21,40000.0
CHEMBL3688752,C[C@]1(c2nc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)O[C@@H]2C[C@@H]21,242.5
CHEMBL3688753,C[C@@]1(c2nc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)O[C@H]2C[C@H]21,2135.0
CHEMBL3688754,C[C@]1(c2nc(NC(=O)c3ncc(Cl)cc3Cl)ccc2F)N=C(N)O[C@@H]2C[C@@H]21,103.4
CHEMBL3688755,C[C@@]1(c2nc(NC(=O)c3ncc(Cl)cc3Cl)ccc2F)N=C(N)O[C@H]2C[C@H]21,40000.0
CHEMBL3688756,[C-]#[N+]c1ccc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)n2)nc1,100.5
CHEMBL3688757,NC1=N[C@@](c2cc(NC3(c4ccc(Cl)cn4)COC3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,40000.0
CHEMBL3688758,C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cn3)cnc2F)N=C(N)O[C@H]2C[C@H]21,129.7
CHEMBL3688759,C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)cnc2F)N=C(N)O[C@@H]2C[C@@H]21,94.4
CHEMBL3688760,COc1cnc(C(=O)Nc2cnc(F)c([C@]3(C)N=C(N)O[C@H]4C[C@H]43)c2)cn1,435.5
CHEMBL3688761,COc1cnc2c(Nc3ccc(F)c([C@@]4(C)N=C(N)O[C@H]5C[C@H]54)c3)nccc2c1,3345.0
CHEMBL3688762,COc1cnc2c(Nc3ccc(F)c([C@]4(C)N=C(N)O[C@@H]5C[C@@H]54)c3)nccc2c1,40000.0
CHEMBL3688763,COc1cnc2c(Nc3ccc(F)c([C@]4(C)N=C(N)O[C@H]5C[C@H]54)c3)nccc2c1,8110.0
CHEMBL3688764,COc1cnc2c(Nc3ccc(F)c([C@@]4(C)N=C(N)O[C@@H]5C[C@@H]54)c3)nccc2c1,506.5
CHEMBL3688765,NC1=C[C@@](CF)(c2cc(Nc3nccc4cc(Cl)cnc34)cc(F)c2F)[C@@H]2C[C@@H]2O1,3410.0
CHEMBL3688766,NC1=N[C@](CF)(c2cc(Nc3nccc4cc(Cl)cnc34)cc(F)c2F)[C@H]2C[C@H]2O1,59.8
CHEMBL3688767,N#Cc1cnc2c(Nc3ccc(F)c([C@@]4(CF)N=C(N)O[C@@H]5C[C@@H]54)c3)ncc(F)c2c1,94.9
CHEMBL3688768,COc1cnc2c(Nc3ccc(F)c([C@@]4(CF)N=C(N)O[C@@H]5C[C@@H]54)c3)ncc(F)c2c1,430000.0
CHEMBL3688769,NC1=N[C@](CF)(c2cc(Nc3nccc4cc(Cl)cnc34)ccc2F)[C@H]2C[C@H]2O1,71.3
CHEMBL3688770,N#Cc1cnc2c(Nc3ccc(F)c([C@@]4(CF)N=C(N)O[C@@H]5C[C@@H]54)c3)nccc2c1,53.9
CHEMBL3688771,NC1=N[C@](CF)(c2cc(Nc3ncnc4cc(Cl)cnc34)ccc2F)[C@H]2C[C@H]2O1,132.5
CHEMBL3688772,COc1cnc2c(Nc3ccc(F)c([C@@]4(C(F)F)N=C(N)O[C@@H]5C[C@@H]54)c3)nccc2c1,456.0
CHEMBL3688773,N#Cc1cnc2c(Nc3ccc(Cl)c([C@]4(C(F)F)N=C(N)O[C@H]5C[C@H]54)c3)ncc(F)c2c1,82.9
CHEMBL3688774,N#Cc1cnc2c(Nc3ccc(Cl)c([C@@]4(C(F)F)N=C(N)O[C@@H]5C[C@@H]54)c3)ncc(F)c2c1,31.9
CHEMBL3688775,N#Cc1cnc2c(Nc3ccc(F)c([C@@]4(C(F)F)N=C(N)O[C@@H]5C[C@@H]54)c3)ncc(F)c2c1,39.1
CHEMBL3688776,NC1=N[C@@](c2cc(Nc3ncnc4cc(Cl)cnc34)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,63.9
CHEMBL3688777,COc1cnc2c(Nc3ccc(F)c([C@]4(CF)N=C(N)O[C@H]5C[C@H]54)c3F)nccc2n1,12650.0
CHEMBL3688778,COc1cnc2c(Nc3ccc(F)c([C@@]4(CF)N=C(N)O[C@@H]5C[C@@H]54)c3F)nccc2n1,40000.0
CHEMBL3688779,COc1cnc2c(Nc3cc(Cl)c(F)c([C@@]4(CF)N=C(N)O[C@@H]5C[C@@H]54)c3)nccc2n1,65.9
CHEMBL3688780,CC(C)Oc1cnc2c(Nc3cc(Cl)c(F)c([C@@]4(CF)N=C(N)O[C@@H]5C[C@@H]54)c3)nccc2n1,375.0
CHEMBL3688781,Cn1cc2ccnc(Nc3ccc(F)c([C@@]4(C(F)F)N=C(N)O[C@@H]5C[C@@H]54)c3)c2n1,2090.0
CHEMBL3688782,NC1=N[C@](CF)(c2cc(Nc3nccc4cc(Cl)cnc34)ccc2Cl)[C@H]2C[C@H]2O1,29.1
CHEMBL3688783,COc1cnc2c(Nc3ccc(Cl)c([C@@]4(CF)N=C(N)O[C@@H]5C[C@@H]54)c3)nccc2n1,1260.0
CHEMBL3688784,NC1=N[C@@](c2cc(Nc3ncc(F)c4cc(Cl)cnc34)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,27.8
CHEMBL3688785,NC1=N[C@@](c2cc(Nc3nccc4cc(Cl)cnc34)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,33.5
CHEMBL3688786,N#Cc1cnc2c(Nc3ccc(Cl)c([C@@]4(CF)N=C(N)O[C@@H]5C[C@@H]54)c3)ncc(F)c2c1,68.2
CHEMBL3688787,COc1cnc2c(Nc3ccc(F)c([C@@]4(C(F)F)N=C(N)O[C@@H]5C[C@@H]54)c3)ncnc2c1,224.0
CHEMBL3688788,NC1=N[C@@](c2cc(Nc3nccc4nc(C(F)(F)F)cnc34)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,204.5
CHEMBL3688793,N#Cc1cnc2c(Nc3cc(F)c(F)c([C@]4(C(F)F)N=C(N)O[C@H]5C[C@H]54)c3)ncc(F)c2c1,13700.0
CHEMBL3688794,N#Cc1cnc2c(Nc3cc(F)c(F)c([C@@]4(C(F)F)N=C(N)O[C@@H]5C[C@@H]54)c3)ncc(F)c2c1,51.5
CHEMBL3688795,NC1=N[C@@](c2cc(NCC3CCC3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,2740.0
CHEMBL3688796,NC1=N[C@@](c2cc(NCC#Cc3ccccc3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,6635.0
CHEMBL3688797,NC1=N[C@@](c2cc(NCC3(c4ccc(Cl)cc4)CC3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,13650.0
CHEMBL3688798,NC1=N[C@@](c2cc(NC[C@@H]3C[C@H]3c3ccccc3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,11160.0
CHEMBL3688799,NC1=N[C@@](c2cc(NC[C@H]3C[C@H]3c3ccccc3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,9415.0
CHEMBL3688800,NC1=N[C@](CF)(c2cc(NCc3nn(C(F)F)cc3Cl)ccc2F)[C@H]2C[C@H]2O1,159.0
CHEMBL3688801,NC1=N[C@@](c2cc(NCc3nn(C(F)F)cc3Cl)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,95.4
CHEMBL3688802,C=C1CC(CNc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)C1,5995.0
CHEMBL3688803,NC1=N[C@@](c2cc(NCC3(C(F)(F)F)CC3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,2100.0
CHEMBL3688804,NC1=N[C@@](c2cc(NCc3ccc(Cl)cn3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,2845.0
CHEMBL3688805,C[C@@H](Nc1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1)c1ccc(Cl)cn1,13850.0
CHEMBL3688806,NC1=N[C@@](c2cc(NCC3CC3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,1410.0
CHEMBL3688807,NC1=N[C@@](c2cc(N[C@H]3CCc4cc(Br)cnc43)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,143.0
CHEMBL3688808,NC1=N[C@@](c2cc(N[C@H]3CCCc4cc(Br)cnc43)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,3070.0
CHEMBL3688809,N#Cc1cnc2c(c1)OCC[C@@H]2Nc1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,968.0
